,time,window,vertices,edges,new_vertices,prop_new,vert_shuffled_mean,vert_shuffled_sd,edge_shuffled_mean,edge_shuffled_sd,cc_shuffled_mean,cc_shuffled_sd
1934,2015-01-16 02:56:28,2592000,1277,2505,242.0,0.1895066562255286,3187.8,43.42073237521449,3707.3,16.27912774076056,0.012822829019803564,0.0013805002325304537
1935,2015-01-17 02:56:28,2592000,1263,2503,242.0,0.1916072842438638,3196.3,42.40530627173915,3723.5,15.724185193516387,0.012741045865043422,0.0013080992798678683
1936,2015-01-18 02:56:28,2592000,1252,2478,237.0,0.18929712460063897,3184.9,48.328976815157176,3697.5,21.219095173922945,0.012727646947243449,0.00152633042481055
1937,2015-01-19 02:56:28,2592000,1221,2438,227.0,0.18591318591318592,3175.5,50.855186559484764,3675.0,24.322828782853364,0.012672277028028806,0.0014077630844439902
1938,2015-01-20 02:56:28,2592000,1242,2451,232.0,0.18679549114331723,3197.9,48.87013402887289,3717.7,22.77301034119117,0.012851830761309616,0.0013974337432917357
1939,2015-01-21 02:56:28,2592000,1268,2492,239.0,0.18848580441640378,3218.2,45.823138260053724,3757.5,25.338705570727168,0.012943094728243901,0.0016178798570962805
1940,2015-01-22 02:56:28,2592000,1275,2515,239.0,0.18745098039215685,3249.1,41.57030189931268,3816.0,24.927896020322294,0.012913214629316366,0.0013739511384047312
1941,2015-01-23 02:56:28,2592000,1289,2572,243.0,0.18851823118696664,3294.6,45.71914259913456,3887.4,25.016794358990122,0.013366180611468761,0.0014490387840851533
1942,2015-01-24 02:56:28,2592000,1316,2638,249.0,0.189209726443769,3330.4,44.958202811055514,3955.2,28.627958362412084,0.013335946454804584,0.0014251886967996394
1943,2015-01-25 02:56:28,2592000,1335,2669,256.0,0.19176029962546817,3359.1,39.85084691697279,4006.7,25.404920783186867,0.013410788786062272,0.0013514435407248227
1944,2015-01-26 02:56:28,2592000,1342,2683,257.0,0.19150521609538004,3369.8,37.33845203004538,4031.2,28.059935851672932,0.013589639217244254,0.0012927757511202178
1945,2015-01-27 02:56:28,2592000,1348,2705,250.0,0.18545994065281898,3382.8,37.26338685626952,4061.3,31.97827387461681,0.01360181211591211,0.001457202504845769
1946,2015-01-28 02:56:28,2592000,1347,2713,256.0,0.1900519673348181,3399.7,34.42978361825703,4094.0,26.74696244435992,0.013691316097737794,0.0012577769498038768
1947,2015-01-29 02:56:28,2592000,1343,2736,256.0,0.1906180193596426,3415.9,31.408438356594555,4128.6,22.410711724530305,0.013820227170117166,0.001489866888515132
1948,2015-01-30 02:56:28,2592000,1357,2779,264.0,0.19454679439941047,3455.1,36.48958755590422,4207.3,20.02023975880409,0.013882155776532049,0.0015972746228017777
1949,2015-01-31 02:56:28,2592000,1364,2814,261.0,0.19134897360703812,3474.7,32.44395167053484,4248.6,24.964775184247106,0.0137888080414349,0.0014532094349535636
1950,2015-02-01 02:56:28,2592000,1371,2842,264.0,0.1925601750547046,3486.6,31.03932988967384,4272.7,26.649765477392105,0.01393493933557911,0.0013663947206228912
1951,2015-02-02 02:56:28,2592000,1365,2829,260.0,0.19047619047619047,3465.3,32.77514302028292,4231.5,28.260396317107798,0.013855790545549173,0.001370441946876229
1952,2015-02-03 02:56:28,2592000,1365,2814,260.0,0.19047619047619047,3449.1,30.833261261177025,4202.0,25.47155275989275,0.013757379907013914,0.0014085579463342796
1953,2015-02-04 02:56:28,2592000,1369,2825,257.0,0.1877282688093499,3454.8,32.19875774001227,4201.1,24.513057744802058,0.013742728858310538,0.0013095090882585222
1954,2015-02-05 02:56:28,2592000,1368,2799,256.0,0.1871345029239766,3437.0,31.148033645801785,4167.8,24.725695136840947,0.013774340903843075,0.0012213461462598088
1955,2015-02-06 02:56:28,2592000,1367,2782,260.0,0.19019751280175567,3427.9,26.789736840812754,4140.1,24.35754503228928,0.013676090788609808,0.0011152460153279532
1956,2015-02-07 02:56:28,2592000,1384,2836,264.0,0.1907514450867052,3464.9,21.59374909551373,4197.6,27.659356463952665,0.013732756510679577,0.001108134324890637
1957,2015-02-08 02:56:28,2592000,1393,2841,266.0,0.19095477386934673,3461.7,23.56713813766958,4199.3,26.366835229128277,0.013621852689233566,0.001256122687058348
1958,2015-02-09 02:56:28,2592000,1388,2824,261.0,0.18804034582132564,3433.7,25.211306987143686,4144.4,29.455729493597676,0.013650880811265581,0.0012979549203875585
1959,2015-02-10 02:56:28,2592000,1403,2875,262.0,0.18674269422665715,3468.6,24.38114025225235,4206.9,25.371046490044517,0.013721292855188957,0.0013595081053929961
1960,2015-02-11 02:56:28,2592000,1403,2879,259.0,0.18460441910192446,3475.2,26.42650184946922,4219.3,23.138928237928397,0.01356524202773339,0.0012097672183445077
1961,2015-02-12 02:56:28,2592000,1407,2867,259.0,0.18407960199004975,3477.8,26.079877300324863,4218.5,23.10952184706555,0.01377679094131926,0.0011348634078013494
1962,2015-02-13 02:56:28,2592000,1404,2836,260.0,0.18518518518518517,3447.5,23.879907872519105,4157.1,21.285910833224875,0.013334259129639628,0.0012601675250023924
1963,2015-02-14 02:56:28,2592000,1391,2816,254.0,0.18260244428468728,3443.8,25.1666445916018,4132.1,23.792645922637526,0.013005164791195376,0.0012948763777591815
1964,2015-02-15 02:56:28,2592000,1387,2797,244.0,0.17591925018024512,3429.0,24.326939799325356,4101.0,18.64403389827427,0.013015757010308517,0.0013793332588192756
1965,2015-02-16 02:56:28,2592000,1395,2769,248.0,0.17777777777777778,3391.0,29.318935860634507,4036.2,17.98221343439122,0.013018278414065313,0.0015136308838394285
1966,2015-02-17 02:56:28,2592000,1408,2796,252.0,0.17897727272727273,3416.2,33.93464306575214,4083.8,19.47716611830376,0.012952901063513675,0.0016659427452211438
1967,2015-02-18 02:56:28,2592000,1422,2836,253.0,0.1779184247538678,3417.7,30.977572532398337,4100.1,19.967223141939392,0.012860279805116703,0.0016055013719291165
1968,2015-02-19 02:56:28,2592000,1434,2855,257.0,0.1792189679218968,3422.1,30.523597428874595,4104.1,19.444536507718563,0.01312100067240154,0.0014591436429786744
1969,2015-02-20 02:56:28,2592000,1430,2849,261.0,0.1825174825174825,3423.1,31.71576894858455,4099.3,17.233978066598553,0.013103315450978054,0.0015510540236197293
1970,2015-02-21 02:56:28,2592000,1426,2840,262.0,0.18373071528751753,3391.9,31.0433567772559,4056.1,20.50585282303567,0.013088965073517787,0.001488151456410484
1971,2015-02-22 02:56:28,2592000,1413,2778,263.0,0.18612880396319886,3339.1,32.614260684553315,3963.4,21.91437884129961,0.012892783659226678,0.00140685924986961
1972,2015-02-23 02:56:28,2592000,1405,2730,264.0,0.1879003558718861,3306.5,38.09265020971893,3905.5,25.004999500099974,0.012797354497263772,0.0012014322163888564
1973,2015-02-24 02:56:28,2592000,1411,2734,264.0,0.18710134656272148,3299.0,42.867236906523374,3896.2,23.442696090680357,0.01271124632935167,0.00125429976605001
1974,2015-02-25 02:56:28,2592000,1420,2750,266.0,0.18732394366197183,3316.0,41.78037816966237,3923.8,24.20661066733631,0.012894897245812123,0.0011045946440098678
1975,2015-02-26 02:56:28,2592000,1429,2756,274.0,0.19174247725682295,3308.7,42.280137180477546,3914.0,24.14125100321025,0.012989916158745346,0.0014488425750103912
1976,2015-02-27 02:56:28,2592000,1438,2773,271.0,0.18845618915159945,3319.2,37.677048716692234,3934.8,25.541339040856883,0.013299088959803826,0.001298137159174864
1977,2015-02-28 02:56:28,2592000,1436,2761,265.0,0.18454038997214484,3315.9,33.63762774037432,3931.0,26.630809225406576,0.013371218725160621,0.001511138057440495
1978,2015-03-01 02:56:28,2592000,1408,2702,259.0,0.18394886363636365,3269.2,35.68977444591097,3837.7,23.647621444872634,0.013416717060014136,0.001548019467315138
1979,2015-03-02 02:56:28,2592000,1404,2668,257.0,0.18304843304843305,3262.4,34.15611219093883,3811.9,25.893821656912678,0.013445653704101867,0.0015260283280924053
1980,2015-03-03 02:56:28,2592000,1415,2690,260.0,0.18374558303886926,3282.6,30.842178911354495,3847.0,23.672769166280485,0.013223917293023621,0.0015015367139352624
1981,2015-03-04 02:56:28,2592000,1427,2729,268.0,0.18780658724597057,3320.5,29.960807732769823,3920.9,27.30732502461565,0.013187458027553667,0.0015046726820601793
1982,2015-03-05 02:56:28,2592000,1441,2758,271.0,0.18806384455239417,3347.6,34.05055065634035,3973.4,26.077576574520876,0.013156928487134179,0.0014242079243852606
1983,2015-03-06 02:56:28,2592000,1434,2750,268.0,0.18688981868898186,3340.9,34.14513142455305,3972.0,27.202941017470888,0.013022873069803664,0.0013160402503738775
1984,2015-03-07 02:56:28,2592000,1431,2782,267.0,0.18658280922431866,3352.4,37.987366320923066,3986.1,30.842989478972367,0.013128444981590794,0.0013680602163831772
1985,2015-03-08 02:56:28,2592000,1438,2784,265.0,0.18428372739916551,3354.2,36.41647978594307,3993.8,31.310701046127978,0.013138666146336278,0.0016161605497088131
1986,2015-03-09 02:56:28,2592000,1415,2734,264.0,0.18657243816254418,3326.9,38.137776547669894,3949.3,33.73736800641093,0.012746951960516607,0.0017041870203556681
1987,2015-03-10 02:56:28,2592000,1431,2757,265.0,0.18518518518518517,3349.4,41.852598485637664,3984.6,32.98848283871206,0.01331993768034662,0.0016425751007221603
1988,2015-03-11 02:56:28,2592000,1441,2811,278.0,0.19292158223455932,3390.9,42.85428800015233,4060.1,35.57091508522096,0.013317052423589184,0.001782169760852829
1989,2015-03-12 02:56:28,2592000,1448,2803,281.0,0.19406077348066297,3380.9,41.67121308529427,4044.1,34.118763166328286,0.013564796331312667,0.0018103485250273487
1990,2015-03-13 02:56:28,2592000,1467,2821,288.0,0.19631901840490798,3387.6,39.08759393976559,4053.6,32.924762717444146,0.013416657898886936,0.001628830596541987
1991,2015-03-14 02:56:28,2592000,1463,2817,292.0,0.19958988380041012,3379.1,44.32707975944276,4036.5,29.77666871898198,0.01306051088124274,0.0016169775139150836
1992,2015-03-15 02:56:28,2592000,1455,2853,287.0,0.1972508591065292,3392.0,42.91386722261232,4066.9,26.246714080052005,0.013059691986904171,0.0018108503329024427
1993,2015-03-16 02:56:28,2592000,1450,2823,290.0,0.2,3375.0,46.417669049619455,4035.9,26.54223050159877,0.013035946681216317,0.0019359010639303875
1994,2015-03-17 02:56:28,2592000,1466,2868,299.0,0.20395634379263303,3391.1,50.830010820380515,4068.0,27.28369476445593,0.013173387518112561,0.0018230413770212377
1995,2015-03-18 02:56:28,2592000,1483,2913,304.0,0.20498988536749832,3429.8,50.21314568915196,4137.0,29.46183972531247,0.01326587047037763,0.001747008681543578
1996,2015-03-19 02:56:28,2592000,1493,2924,309.0,0.20696584058941728,3430.6,48.26841617455456,4133.9,28.511225859299703,0.013196162254831206,0.0015903570505001075
1997,2015-03-20 02:56:28,2592000,1512,2954,315.0,0.20833333333333334,3460.5,46.27148149778652,4178.1,31.740982971546426,0.013101344193930048,0.0016951643235750275
1998,2015-03-21 02:56:28,2592000,1513,2964,314.0,0.2075346992729676,3469.6,43.21620066595396,4201.6,31.689745975630668,0.013160510372726827,0.0017061303783598477
1999,2015-03-22 02:56:28,2592000,1521,2947,312.0,0.20512820512820512,3451.9,39.11380830346234,4170.2,30.606535249844924,0.012897516988409866,0.0018081139315387382
2000,2015-03-23 02:56:28,2592000,1520,2948,312.0,0.20526315789473684,3455.1,40.13589415971693,4179.0,31.855925665407998,0.013165981835405696,0.0016375513664741261
2001,2015-03-24 02:56:28,2592000,1539,2996,309.0,0.20077972709551656,3500.7,41.509155616562474,4261.7,31.63242007814135,0.013333833207604489,0.0015358005526011308
2002,2015-03-25 02:56:28,2592000,1568,3066,314.0,0.2002551020408163,3536.5,39.1388553741675,4344.0,32.67720918316006,0.013746417128560279,0.0017038439865289202
2003,2015-03-26 02:56:28,2592000,1585,3104,315.0,0.19873817034700317,3571.5,39.88796811069724,4401.8,33.76625534464846,0.01397993584439192,0.0016398338183049015
2004,2015-03-27 02:56:28,2592000,1576,3119,318.0,0.2017766497461929,3591.8,41.23057118207314,4433.3,31.723965704180177,0.013811149557182174,0.0011841207560196686
2005,2015-03-28 02:56:28,2592000,1580,3151,321.0,0.20316455696202532,3621.0,44.01136216933077,4487.2,33.74848144731848,0.014155345717893623,0.0011071359965981007
2006,2015-03-29 03:56:28,2592000,1573,3128,313.0,0.1989828353464717,3614.9,42.70234185615585,4475.2,35.35477336937687,0.014070206374640603,0.00133665989941157
2007,2015-03-30 03:56:28,2592000,1569,3106,318.0,0.20267686424474188,3586.8,43.63668181702179,4423.9,37.35893467431854,0.01384247113424979,0.0014324081927144703
2008,2015-03-31 03:56:28,2592000,1578,3143,324.0,0.20532319391634982,3607.0,49.01632381156302,4474.2,34.59710970586994,0.014241616742560827,0.001121355272120711
2009,2015-04-01 03:56:28,2592000,1594,3193,335.0,0.21016311166875784,3635.3,48.20383802146878,4536.3,37.1350238992787,0.01430506647573888,0.0013305091413772989
2010,2015-04-02 03:56:28,2592000,1592,3237,336.0,0.21105527638190955,3665.7,51.6101734157133,4589.1,36.00124997829936,0.014452480916163118,0.0014375864033631953
2011,2015-04-03 03:56:28,2592000,1584,3214,331.0,0.20896464646464646,3635.2,54.308010458863244,4535.5,37.8133574282951,0.014281045253430555,0.001426654854053132
2012,2015-04-04 03:56:28,2592000,1574,3200,329.0,0.20902160101651843,3614.9,51.51591986949277,4492.8,38.070460990116736,0.01431973763507136,0.0013492592410295646
2013,2015-04-05 03:56:28,2592000,1580,3200,329.0,0.20822784810126582,3612.2,43.11797768912638,4479.1,34.4570747452537,0.014209170242223393,0.0012818541270330059
2014,2015-04-06 03:56:28,2592000,1568,3174,333.0,0.21237244897959184,3607.2,42.60234735316823,4474.3,29.893310288424065,0.014208427763988802,0.0014091913753058974
2015,2015-04-07 03:56:28,2592000,1561,3194,332.0,0.21268417680973734,3625.2,46.88880463394221,4511.0,25.219040425836983,0.014518710001643583,0.0014527830204270878
2016,2015-04-08 03:56:28,2592000,1569,3217,326.0,0.20777565328234543,3632.8,45.39339158952546,4528.2,26.513392842109063,0.014482782352296835,0.0013319147061004433
2017,2015-04-09 03:56:28,2592000,1550,3165,324.0,0.20903225806451614,3604.1,38.302610877066854,4467.4,29.803355515780435,0.01452837000378536,0.0012718479588160743
2018,2015-04-10 03:56:28,2592000,1552,3167,322.0,0.20747422680412372,3614.5,42.57052971246658,4491.3,29.044965140278617,0.014848535595157883,0.0013155145118623063
2019,2015-04-11 03:56:28,2592000,1549,3205,321.0,0.20723047127178826,3647.3,38.838254337701635,4545.7,26.40852135201818,0.01497878369416251,0.0011800280242711166
2020,2015-04-12 03:56:28,2592000,1528,3155,314.0,0.2054973821989529,3609.7,40.64492588257481,4472.3,25.946290679016144,0.015058574021144753,0.0012477439748584279
2021,2015-04-13 03:56:28,2592000,1536,3153,312.0,0.203125,3608.0,41.01950755433322,4467.4,26.32185403804223,0.015283314047964496,0.0013843974993762113
2022,2015-04-14 03:56:28,2592000,1540,3153,318.0,0.2064935064935065,3612.8,38.36613089692521,4468.8,24.551171051499765,0.01525298837074307,0.0013475914226477835
2023,2015-04-15 03:56:28,2592000,1558,3182,321.0,0.2060333761232349,3634.6,31.315172041679737,4510.1,27.12360595496108,0.015343584616992315,0.0014432574570882144
2024,2015-04-16 03:56:28,2592000,1549,3180,318.0,0.20529373789541638,3638.9,30.36922784662132,4513.3,27.10737906917598,0.015312531719767675,0.0016751574476311412
2025,2015-04-17 03:56:28,2592000,1540,3165,306.0,0.1987012987012987,3618.5,30.473759203616478,4477.8,29.15407347181522,0.015484976183657245,0.001707219006847077
2026,2015-04-18 03:56:28,2592000,1535,3164,303.0,0.1973941368078176,3611.4,31.575940207696117,4472.2,28.96825849097595,0.015539141735027897,0.0014747408010124244
2027,2015-04-19 03:56:28,2592000,1504,3112,300.0,0.19946808510638298,3572.4,31.24163888146715,4403.3,25.31422524984717,0.015381928590686909,0.0015665586466551739
2028,2015-04-20 03:56:28,2592000,1492,3085,294.0,0.1970509383378016,3550.0,30.28530997034701,4367.2,25.521755425518833,0.015378669383873953,0.0013657849277981993
2029,2015-04-21 03:56:28,2592000,1502,3104,291.0,0.19374167776298268,3563.3,27.684110966400926,4393.2,27.443760675242743,0.015233079455209844,0.0014432854750735407
2030,2015-04-22 03:56:28,2592000,1510,3142,294.0,0.1947019867549669,3584.1,30.700000000000003,4430.7,31.670333121077206,0.015297122263952953,0.0012482072217670198
2031,2015-04-23 03:56:28,2592000,1503,3139,296.0,0.19693945442448438,3576.0,33.65709434874021,4424.3,33.35580908927259,0.015320871297872699,0.0013204232871232627
2032,2015-04-24 03:56:28,2592000,1490,3088,290.0,0.19463087248322147,3550.9,31.046577911261004,4374.9,37.11994073271131,0.015238988681148782,0.0013018668815239858
2033,2015-04-25 03:56:28,2592000,1479,3065,289.0,0.19540229885057472,3541.0,30.262187627466723,4344.9,33.80961401731762,0.015138465689698639,0.0009017619769037358
2034,2015-04-26 03:56:28,2592000,1475,3023,288.0,0.1952542372881356,3503.6,30.28597034932181,4275.6,32.82133452497019,0.01503425364434657,0.000985394654531878
2035,2015-04-27 03:56:28,2592000,1464,2973,276.0,0.1885245901639344,3460.4,33.873883745446136,4191.4,33.10649483107507,0.01468944806378302,0.0008925624904707418
2036,2015-04-28 03:56:28,2592000,1475,3008,280.0,0.18983050847457628,3500.4,29.22396277030204,4263.1,33.16760467685299,0.014979344352296817,0.0011283693383060715
2037,2015-04-29 03:56:28,2592000,1473,3063,283.0,0.19212491513917176,3544.6,26.37119640820264,4355.2,35.425414605901224,0.015336975051486724,0.0011564164839793305
2038,2015-04-30 03:56:28,2592000,1465,3071,282.0,0.1924914675767918,3546.2,26.354506256046612,4348.7,39.95509979965011,0.015169112475799513,0.0010518790579827034
2039,2015-05-01 03:56:28,2592000,1474,3049,281.0,0.19063772048846675,3519.6,29.131426329653,4297.9,44.885298261234716,0.015156359634803282,0.000915715877265248
2040,2015-05-02 03:56:28,2592000,1477,3017,281.0,0.19025050778605282,3494.8,32.12102115437801,4257.9,51.20048827892172,0.015150571346665457,0.001094140591648598
2041,2015-05-03 03:56:28,2592000,1460,2976,281.0,0.19246575342465752,3468.6,34.83446569132359,4208.8,47.89947807648847,0.014985532804368967,0.001248147870149544
2042,2015-05-04 03:56:28,2592000,1467,2991,283.0,0.1929107021131561,3477.6,34.56645773000178,4224.4,44.11167645873369,0.014790865876200382,0.0009827155873035082
2043,2015-05-05 03:56:28,2592000,1476,2995,285.0,0.19308943089430894,3485.8,35.86864926366757,4250.9,45.24035808876848,0.014642380794430846,0.000849283660722795
2044,2015-05-06 03:56:28,2592000,1489,3036,286.0,0.19207521826729348,3510.8,35.467731813579505,4298.1,41.3532344563276,0.014688412739202386,0.0010189554661785931
2045,2015-05-07 03:56:28,2592000,1492,3050,289.0,0.19369973190348524,3544.8,32.584658967066076,4365.6,35.4039545813741,0.01476679624752987,0.0010808107264757998
2046,2015-05-08 03:56:28,2592000,1484,3024,285.0,0.19204851752021562,3540.1,32.72445568684069,4358.7,33.689909468563435,0.014608789028015257,0.0009430776053295899
2047,2015-05-09 03:56:28,2592000,1488,3049,285.0,0.19153225806451613,3577.0,30.07656895325662,4425.5,34.1796723214252,0.014548751305648857,0.0008418599128345481
2048,2015-05-10 03:56:28,2592000,1484,3024,277.0,0.18665768194070081,3555.0,35.400564967243106,4385.8,28.47033543883879,0.014243586837389544,0.0004961885285226271
2049,2015-05-11 03:56:28,2592000,1472,2971,274.0,0.18614130434782608,3518.4,32.3425416440947,4317.8,30.099169423756532,0.013975886883069888,0.0006773759763038592
2050,2015-05-12 03:56:28,2592000,1483,2986,274.0,0.18476062036412677,3549.4,28.73743203558731,4378.9,35.71680276844499,0.013967235123967244,0.0007683779165912546
2051,2015-05-13 03:56:28,2592000,1485,3004,276.0,0.18585858585858586,3570.0,32.59754591990016,4425.4,38.69935399977628,0.014259780249362072,0.0007552673172591395
2052,2015-05-14 03:56:28,2592000,1473,2976,271.0,0.18397827562797012,3544.7,30.156425517623937,4381.9,36.62362625409997,0.014067836537528147,0.0008038468060768694
2053,2015-05-15 03:56:28,2592000,1465,2959,266.0,0.18156996587030716,3542.0,31.8841653489628,4367.3,37.39532056287257,0.014094607275568789,0.0008963498545756328
2054,2015-05-16 03:56:28,2592000,1476,2992,277.0,0.18766937669376693,3568.5,32.99772719445992,4417.6,33.8679789771991,0.013983461330983007,0.000800413681886674
2055,2015-05-17 03:56:28,2592000,1474,2973,280.0,0.18995929443690637,3556.1,31.945109171827852,4394.6,29.940607876260632,0.013896349245115156,0.0010656612659260705
2056,2015-05-18 03:56:28,2592000,1473,2949,276.0,0.18737270875763748,3533.7,34.68731756708783,4354.6,31.32794279872204,0.013992742856103486,0.0011823039047811745
2057,2015-05-19 03:56:28,2592000,1481,3007,281.0,0.18973666441593517,3565.5,32.66573127912492,4409.3,30.958197621954675,0.014244650152272983,0.0012067636530590643
2058,2015-05-20 03:56:28,2592000,1507,3050,286.0,0.1897810218978102,3594.4,33.544597180470056,4459.9,29.166590476090963,0.014319531580524954,0.0013029048423304247
2059,2015-05-21 03:56:28,2592000,1510,3067,289.0,0.1913907284768212,3603.2,37.0102688452813,4474.8,29.859001992698953,0.014222139920849138,0.001315339783860861
2060,2015-05-22 03:56:28,2592000,1488,3012,283.0,0.19018817204301075,3570.3,34.53708152117083,4408.6,25.935304123915724,0.013971769265965129,0.0014462976277454258
2061,2015-05-23 03:56:28,2592000,1489,3014,280.0,0.1880456682337139,3564.2,29.389794146948358,4394.7,19.955199823604875,0.013908494178954895,0.0014163046723334395
2062,2015-05-24 03:56:28,2592000,1486,2988,282.0,0.18977119784656796,3535.1,35.18081863743367,4341.8,19.923855048659636,0.013722667964907634,0.0015029610248186156
2063,2015-05-25 03:56:28,2592000,1487,2969,276.0,0.18560860793544048,3525.1,35.97068250673039,4326.3,21.60578626201787,0.013807829782051301,0.0015760976431959028
2064,2015-05-26 03:56:28,2592000,1486,2991,278.0,0.18707940780619112,3553.2,38.66988492354225,4372.4,19.940912717325652,0.013926084312697373,0.0016494979345341952
2065,2015-05-27 03:56:28,2592000,1496,3026,289.0,0.19318181818181818,3584.3,42.52305257151701,4425.5,22.787057730211682,0.014030600150531652,0.0015900188689445232
2066,2015-05-28 03:56:28,2592000,1496,3017,292.0,0.19518716577540107,3561.2,42.99023144855119,4393.9,27.865570153865505,0.013890709645797953,0.0016160298037168716
2067,2015-05-29 03:56:28,2592000,1498,2972,290.0,0.19359145527369825,3535.5,40.633114574199205,4339.8,31.160231064611825,0.013733045673102915,0.0014706843052748248
2068,2015-05-30 03:56:28,2592000,1502,2970,287.0,0.1910785619174434,3541.0,43.49022878762539,4353.0,31.6322620120661,0.013795041865191381,0.001289193082230251
2069,2015-05-31 03:56:28,2592000,1473,2934,278.0,0.1887304820095044,3521.2,46.97829285957505,4315.1,29.402210801230577,0.013870001394833176,0.0013113850331735143
2070,2015-06-01 03:56:28,2592000,1457,2890,274.0,0.1880576527110501,3483.5,50.66014212376432,4244.0,26.9480982631428,0.013834085567019611,0.001319030793285568
2071,2015-06-02 03:56:28,2592000,1475,2925,280.0,0.18983050847457628,3509.7,52.37948071525719,4290.1,30.06143709139668,0.01388093523061024,0.001376425000522605
2072,2015-06-03 03:56:28,2592000,1469,2911,278.0,0.18924438393464943,3489.5,51.20009765615686,4261.8,30.42630440917858,0.013729598863226705,0.0012818852034249455
2073,2015-06-04 03:56:28,2592000,1472,2914,282.0,0.19157608695652173,3497.6,45.44931242604227,4264.5,34.65328267278585,0.013640877803610785,0.001015862692037612
2074,2015-06-05 03:56:28,2592000,1465,2886,279.0,0.19044368600682593,3459.1,42.770199906009324,4190.1,39.495442775084825,0.013505904331476684,0.0010875390993115182
2075,2015-06-06 03:56:28,2592000,1476,2875,282.0,0.1910569105691057,3422.6,41.02487050558478,4115.2,38.09671901883415,0.013127773229317057,0.0013579978841393922
2076,2015-06-07 03:56:28,2592000,1472,2854,283.0,0.1922554347826087,3398.2,39.6,4065.9,37.11994073271131,0.013118827423961902,0.0013809983702674415
2077,2015-06-08 03:56:28,2592000,1470,2821,283.0,0.19251700680272107,3360.5,42.98895206910724,3996.8,40.8308706740378,0.012930096419429831,0.0014909827150500021
2078,2015-06-09 03:56:28,2592000,1486,2830,289.0,0.19448183041722747,3392.5,45.56808093391689,4049.3,41.71342709488157,0.013039180739271253,0.001601969544861092
2079,2015-06-10 03:56:28,2592000,1493,2846,298.0,0.19959812458137977,3401.4,44.12980851986557,4071.5,42.507058237426875,0.013446588327273207,0.0015749704449333588
2080,2015-06-11 03:56:28,2592000,1496,2842,304.0,0.20320855614973263,3399.4,49.657225053359554,4077.9,44.76036192883163,0.013689944364571747,0.0017733472680539733
2081,2015-06-12 03:56:28,2592000,1488,2808,299.0,0.20094086021505375,3384.7,49.1691976749672,4046.6,43.52056984921038,0.013465945231445012,0.0016979676812275326
2082,2015-06-13 03:56:28,2592000,1498,2809,301.0,0.20093457943925233,3391.0,52.837486692688174,4060.6,40.199999999999996,0.013464666155765945,0.0015649205700776323
2083,2015-06-14 03:56:28,2592000,1498,2788,303.0,0.20226969292389854,3374.2,51.05056317025307,4033.4,40.2795233338231,0.013423476992492828,0.001408351546017602
2084,2015-06-15 03:56:28,2592000,1457,2707,287.0,0.19698009608785175,3308.1,49.780417836735765,3910.2,39.21173293798681,0.013303768113428871,0.0014170557936791586
2085,2015-06-16 03:56:28,2592000,1447,2696,284.0,0.1962681409813407,3305.3,46.78685712889892,3913.7,38.43188780166803,0.013238027284611343,0.0013260449584195314
2086,2015-06-17 03:56:28,2592000,1463,2722,294.0,0.20095693779904306,3309.0,48.84465170312918,3919.1,37.3026808688062,0.01336608648500554,0.0011861568636178346
2087,2015-06-18 03:56:28,2592000,1474,2706,295.0,0.20013568521031208,3303.0,44.75712233823797,3920.0,32.26143208228674,0.013228243095710667,0.0015820741042995295
2088,2015-06-19 03:56:28,2592000,1456,2691,290.0,0.19917582417582416,3294.6,46.288659518288064,3897.0,33.19036004625439,0.013068349761910047,0.0016295794495666035
2089,2015-06-20 03:56:28,2592000,1445,2656,290.0,0.20069204152249134,3267.1,41.39673900200353,3855.7,30.786523025505822,0.013002552766214055,0.0015034529555384153
2090,2015-06-21 03:56:28,2592000,1445,2646,293.0,0.2027681660899654,3262.6,43.002790607122236,3848.0,31.40700558792576,0.012936907356087319,0.0014265389405510526
2091,2015-06-22 03:56:28,2592000,1422,2588,292.0,0.20534458509142053,3224.2,44.46526734429919,3781.8,26.289922023467472,0.01251381507979494,0.0015012512731720257
2092,2015-06-23 03:56:28,2592000,1430,2602,291.0,0.2034965034965035,3234.3,46.32288851097263,3802.3,28.050133689520983,0.012702224668448319,0.0014996580655445258
2093,2015-06-24 03:56:28,2592000,1446,2623,303.0,0.2095435684647303,3244.7,39.135789247183965,3834.2,28.933717355362408,0.013037341369346426,0.0013639279088573206
2094,2015-06-25 03:56:28,2592000,1446,2621,304.0,0.21023513139695713,3244.2,40.14174884082655,3837.8,28.749956521706256,0.013383297188442684,0.0011703250732805343
2095,2015-06-26 03:56:28,2592000,1428,2586,296.0,0.20728291316526612,3241.0,31.622776601683793,3824.5,24.7315587862957,0.013468417146357669,0.0010959928380598082
2096,2015-06-27 03:56:28,2592000,1425,2571,297.0,0.20842105263157895,3215.2,22.98608274587038,3775.9,23.69578021505095,0.013541238624109681,0.0014793015679566894
2097,2015-06-28 03:56:28,2592000,1411,2542,291.0,0.20623671155209072,3190.2,23.71834732859775,3735.8,22.094343167426363,0.013438683943138718,0.0013760949292549924
2098,2015-06-29 03:56:28,2592000,1389,2507,287.0,0.2066234701223902,3161.6,23.16117440891113,3673.2,22.216210297888342,0.013517534752782459,0.0011550758136943074
2099,2015-06-30 03:56:28,2592000,1386,2518,286.0,0.20634920634920634,3170.7,23.48212085821892,3686.8,23.553343711668624,0.013296237970984129,0.0010222066430677376
